,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100,x101,x102,x103,x104,x105,x106,x107,x108,x109,x110,x111,x112,x113,x114,x115,x116,x117,x118,x119,x120,x121,x122,x123,x124,x125,x126,x127,x128,x129,x130,x131,x132,x133,x134,x135,x136,x137,x138,x139,x140,x141,x142,x143,x144,x145,x146,x147,x148,x149,x150,x151,x152,x153,x154,x155,x156,x157,x158,x159,x160,x161,x162,x163,x164,x165,x166,x167,x168,x169,x170,x171,x172,x173,x174,x175,x176,x177,x178,x179,x180,x181,x182,x183,x184,x185,x186,x187,x188,x189,x190,x191,x192,x193,x194,x195,x196,x197,x198,x199,x200,x201,x202,x203,x204,x205,x206,x207,x208,x209,x210,x211,x212,x213,x214,x215,x216,x217,x218,x219,x220,x221,x222,x223,x224,x225,x226,x227,x228,x229,x230,x231,x232,x233,x234,x235,x236,x237,x238,x239,x240,x241,x242,x243,x244,x245,x246,x247,x248,x249,x250,x251,x252,x253,x254,x255,x256,x257,x258,x259,x260,x261,x262,x263,x264,x265,x266,x267,x268,x269,x270,x271,x272,x273,x274,x275,x276,x277,x278,x279,x280,x281,x282,x283,x284,x285,x286,x287,x288,x289,x290,x291,x292,x293,x294,x295,x296,x297,x298,x299
50,62,72,75,57,28,25,24,40,35,24,54,41,47,35,52,35,67,21,32,27,40,29,30,21,57,71,58,25,42,36,60,41,28,25,24,53,22,40,22,49,25,55,27,45,24,51,22,28,35,33,47,29,31,45,22,75,22,29,68,26,58,72,58,41,21,71,32,64,57,42,62,25,48,77,72,58,32,33,24,74,50,42,28,37,38,55,72,45,57,62,72,29,23,38,31,21,53,29,29,26,32,46,40,29,33,28,71,25,51,66,54,65,63,51,38,37,31,21,21,33,42,24,45,24,25,32,70,56,28,23,26,33,46,29,43,48,43,28,57,51,59,40,65,27,51,70,44,38,27,63,56,32,33,68,25,77,25,62,73,32,55,27,77,22,22,32,40,31,36,21,24,74,27,56,65,53,26,73,24,42,51,70,51,28,66,23,31,46,54,39,72,36,24,36,33,36,37,42,45,26,41,65,64,45,53,38,23,26,61,56,58,41,44,24,21,67,23,75,76,36,38,46,36,77,21,30,36,24,41,35,28,61,24,32,43,23,77,39,65,22,58,38,28,32,74,51,35,28,22,46,26,25,32,68,78,24,22,41,57,63,23,37,58,26,41,41,28,69,21,50,58,45,22,39,37,72,76,54,42,35,46,68,34,22,44,43,39,30,43,74,62,68,60,31,24,58,42,74,22,54
51,61,27,46,58,67,44,27,37,66,26,68,44,37,21,25,34,54,21,42,77,54,21,33,23,29,41,61,21,31,21,40,40,26,28,70,32,41,74,26,49,44,47,51,51,60,45,28,27,24,67,67,56,51,34,55,38,66,69,63,54,43,59,63,25,55,47,58,39,40,59,23,46,40,59,35,24,36,56,21,62,27,28,21,30,55,39,34,25,35,36,37,76,70,42,41,27,21,37,21,23,50,60,23,28,34,51,21,43,22,30,50,39,46,21,29,43,29,31,76,34,22,21,59,25,37,72,24,46,41,25,45,68,41,26,62,29,64,77,22,29,44,32,25,36,64,60,35,23,29,67,68,37,24,61,32,44,53,31,38,47,58,31,32,43,38,56,25,21,77,28,23,59,33,41,46,28,43,31,72,29,41,70,42,25,26,26,43,78,25,39,21,36,63,33,28,40,28,21,70,27,43,21,66,23,69,39,42,54,72,32,75,21,48,50,24,73,30,29,27,67,58,29,38,43,30,21,37,78,34,40,38,45,40,64,26,27,50,68,32,64,78,57,29,62,23,64,64,28,49,30,27,23,26,45,54,30,57,24,48,62,29,69,54,49,77,44,63,51,44,26,24,27,29,22,76,36,32,49,33,67,34,22,78,44,39,31,70,27,32,50,21,21,45,57,41,42,32,62,21,45
52,27,61,26,29,65,34,51,48,78,47,24,40,54,39,41,25,21,50,54,30,58,49,21,38,28,25,31,21,49,32,35,75,59,21,50,35,72,35,22,46,40,78,40,26,48,66,36,76,73,25,42,78,26,58,64,30,35,43,48,40,36,41,27,21,38,76,31,39,77,73,48,78,34,49,26,24,65,36,67,29,54,22,47,40,34,34,23,21,29,21,38,31,37,25,55,43,30,30,38,53,55,56,30,36,53,32,33,25,29,42,64,52,54,23,71,65,24,32,27,31,60,73,29,53,57,66,37,32,57,45,26,34,25,40,21,24,68,46,24,27,33,34,56,32,40,26,51,23,39,28,74,52,67,73,60,42,71,63,43,26,23,34,25,40,43,26,35,30,36,21,47,56,74,30,53,53,30,61,59,60,25,26,37,66,36,27,36,48,21,35,25,36,23,76,31,49,66,36,41,39,23,23,34,61,73,49,28,29,43,49,41,65,50,56,21,40,32,59,39,27,69,22,22,52,43,24,44,22,52,29,54,35,39,27,34,24,23,40,63,63,61,54,38,24,78,43,67,29,25,23,38,26,51,31,63,26,45,73,54,39,47,32,24,27,22,76,30,22,21,75,22,52,52,76,29,22,28,28,63,59,36,33,78,34,21,26,68,37,65,35,22,28,34,39,26,24,57,29,25,21
53,40,59,78,21,32,27,72,35,31,76,26,42,23,29,53,55,32,61,29,23,29,44,45,38,54,22,77,46,69,22,61,28,21,39,27,23,24,52,34,28,24,40,44,21,42,69,52,42,21,49,41,27,24,22,25,78,62,25,23,41,49,61,27,22,78,28,55,63,28,23,26,57,57,69,21,72,26,45,29,71,45,37,28,28,78,29,43,54,53,68,43,32,25,35,73,64,24,48,37,22,33,26,29,36,48,32,23,58,56,21,48,60,29,76,24,40,47,61,51,26,62,24,44,42,29,25,53,67,25,44,46,31,60,72,33,58,25,54,50,32,74,78,21,21,51,42,57,49,68,23,45,38,43,64,53,23,55,33,68,50,57,32,23,62,33,29,57,21,49,22,22,71,22,44,48,23,21,38,34,66,26,39,65,36,44,26,65,25,29,33,38,49,48,71,26,40,34,63,49,55,46,24,33,30,78,31,47,27,27,22,34,60,26,38,23,65,38,38,54,39,71,43,31,48,59,63,29,41,33,33,28,73,23,50,24,33,63,39,29,30,32,46,46,31,27,38,31,53,21,21,30,65,67,35,50,42,58,39,21,21,32,36,33,24,78,67,28,50,34,28,44,55,21,46,57,59,30,24,27,28,27,31,59,37,57,26,70,65,71,26,33,34,24,27,69,41,26,78,45,54
54,44,34,34,61,73,46,22,25,27,43,61,28,42,75,35,24,42,71,33,61,48,43,21,43,53,24,62,64,24,41,22,21,35,30,22,25,41,22,68,66,21,75,40,73,25,34,36,30,41,38,22,41,59,33,44,63,27,43,25,35,42,59,33,23,37,60,73,51,52,77,70,29,24,23,23,30,28,24,70,58,57,69,24,21,27,58,22,65,25,24,26,24,49,25,33,45,61,28,50,41,65,39,58,22,33,24,33,31,26,73,42,33,25,41,42,34,26,48,29,24,74,36,56,28,60,51,41,32,52,26,30,33,33,35,39,69,23,31,24,23,23,68,53,62,52,33,47,22,32,55,23,28,32,50,40,56,39,49,22,70,21,39,34,44,75,58,40,58,55,56,23,45,24,63,31,76,34,44,44,32,23,60,41,26,30,36,30,38,25,31,34,25,48,32,32,24,21,75,54,38,34,74,23,60,42,48,43,24,31,68,29,21,44,45,53,23,23,32,38,26,37,45,25,21,22,48,69,32,72,41,24,25,27,34,52,63,40,26,24,42,68,52,78,23,35,65,77,68,29,73,51,26,33,21,24,49,41,42,73,27,38,30,25,55,77,51,40,29,64,63,32,42,61,34,21,22,66,28,68,78,45,50,41,26,42,29,73,32,66,23,73,39,60,36,28,70,21,38,26,75
55,32,52,22,47,30,59,65,69,78,54,58,31,60,68,30,75,67,47,28,25,45,24,28,24,45,43,48,65,49,23,29,31,39,52,57,69,49,38,24,46,26,47,35,63,70,24,42,23,34,30,65,29,40,37,22,42,75,25,65,67,25,32,54,30,22,46,22,74,26,39,40,48,78,28,32,69,29,36,37,26,73,38,38,44,57,27,52,24,70,44,39,70,26,30,29,62,21,49,28,31,30,64,29,46,38,39,29,25,24,39,66,59,43,24,22,22,67,36,30,47,72,46,42,23,27,68,64,59,44,64,22,58,65,47,41,29,59,43,48,21,54,42,69,45,62,25,25,28,52,23,36,30,35,22,64,39,26,70,62,38,42,65,71,50,24,23,74,27,30,54,55,28,38,47,56,24,37,69,72,31,75,44,51,24,62,43,37,31,52,37,32,54,40,75,25,35,27,40,70,69,27,71,77,54,38,23,27,47,28,36,46,25,43,22,37,26,21,39,76,54,43,35,21,23,67,51,53,31,62,51,23,77,73,55,36,35,55,21,54,37,32,77,23,37,34,23,26,24,73,22,28,45,56,55,24,23,31,25,30,55,22,68,36,30,47,27,66,45,55,60,30,72,76,21,72,30,22,69,24,75,77,36,42,23,31,54,60,22,38,36,48,36,25,64,61,47,45,21,56,45
56,74,48,23,63,62,74,21,34,26,72,69,66,46,63,48,26,55,74,43,39,58,31,75,72,64,47,52,32,21,21,64,49,22,63,39,33,71,22,32,26,23,59,53,31,68,22,30,67,60,39,33,29,41,32,38,64,64,35,48,21,27,21,29,49,34,30,40,54,28,40,30,21,34,42,24,46,25,33,28,30,26,28,38,62,24,47,65,26,35,47,54,44,39,32,48,59,32,42,26,39,23,27,32,22,31,41,67,29,21,28,29,66,26,65,58,26,41,25,21,24,48,49,32,29,41,38,34,66,21,71,32,51,29,38,55,58,21,34,21,50,45,47,50,65,30,45,61,44,28,53,36,27,22,77,31,30,24,23,40,78,21,33,21,31,32,50,72,35,65,77,22,62,40,21,38,38,47,37,40,24,33,21,77,55,21,66,21,30,22,50,33,26,37,74,25,59,22,31,74,43,25,29,23,34,35,30,21,44,72,28,24,33,23,38,38,26,71,33,24,71,22,30,34,33,53,25,40,37,52,53,74,53,24,35,30,38,68,32,28,27,33,29,33,31,38,58,42,47,53,59,26,27,39,44,29,53,78,27,67,70,69,23,72,41,34,48,31,28,30,70,30,32,35,65,33,46,36,28,29,59,21,48,72,53,32,31,56,56,26,23,66,42,30,74,39,40,26,27,38,21
57,33,28,47,55,30,36,44,30,50,50,48,55,37,66,28,62,21,26,24,42,64,61,39,33,56,25,76,61,42,26,39,78,34,39,52,58,48,31,58,62,54,29,31,45,27,33,50,28,29,35,40,39,26,21,29,34,39,22,26,60,63,58,39,56,53,25,31,54,48,27,75,29,76,32,26,38,45,29,31,62,40,47,30,25,33,22,46,47,46,62,25,42,28,60,38,23,52,34,29,71,62,31,57,36,31,22,38,29,34,22,41,29,57,42,58,37,55,32,67,29,34,21,37,53,35,21,62,42,25,53,56,51,52,32,35,25,52,36,21,66,25,74,44,46,53,33,27,30,56,50,52,29,22,28,43,78,29,50,72,36,56,38,64,41,31,35,70,24,34,50,48,37,23,34,31,52,29,27,34,46,42,45,57,53,22,41,37,52,53,65,54,67,37,76,30,53,31,22,23,54,48,72,56,52,65,47,51,32,47,32,57,65,21,33,27,24,64,75,23,47,36,73,71,45,54,53,44,70,77,45,49,67,58,35,45,29,28,32,34,23,36,22,28,35,27,42,42,48,38,28,30,27,71,37,39,36,33,36,29,57,24,25,59,42,22,22,29,34,57,60,32,66,61,23,32,37,29,27,33,22,22,51,40,40,25,74,21,69,39,63,46,76,23,61,49,73,43,30,25,27
58,47,37,65,41,26,36,74,58,24,39,26,35,74,40,36,46,28,74,31,37,52,39,37,65,29,47,29,23,64,43,41,58,34,23,41,24,22,57,31,43,68,35,57,22,35,64,31,24,59,61,28,64,70,38,28,32,75,24,55,69,57,25,76,41,75,28,30,44,69,51,66,31,43,75,21,37,31,62,48,29,26,45,40,34,30,24,42,56,21,50,48,25,27,43,36,28,43,25,46,22,24,44,27,32,38,32,56,37,37,49,47,27,25,51,31,33,25,29,31,36,37,27,30,45,59,59,42,64,43,23,60,26,70,55,34,27,56,68,28,60,27,68,46,25,38,58,24,25,44,47,33,27,77,26,60,28,65,41,55,34,33,30,45,21,28,58,37,56,32,29,22,78,54,52,65,48,28,31,22,29,32,25,34,25,39,58,36,36,55,57,29,33,29,38,41,38,74,71,27,38,48,28,52,32,27,52,72,44,27,25,55,27,60,30,76,30,21,36,44,33,35,30,50,21,62,70,59,60,31,56,27,78,25,23,32,38,67,63,46,26,40,54,49,41,34,67,53,31,55,47,42,44,48,25,42,23,56,39,24,43,56,46,70,40,28,36,44,73,33,47,46,71,32,40,30,70,52,32,25,44,21,72,33,44,43,22,71,26,70,46,69,45,30,39,21,23,21,27,33,37
59,57,32,71,57,62,69,22,33,56,47,23,27,54,27,57,29,59,35,24,43,43,26,28,31,75,74,37,40,30,27,30,49,40,49,36,76,27,47,27,42,27,23,29,30,69,69,35,43,28,37,32,26,31,53,68,74,39,70,25,22,75,30,23,43,29,44,78,36,75,31,21,36,38,31,28,22,37,45,32,24,22,41,22,55,27,28,35,34,55,25,25,25,32,42,25,57,35,56,32,45,72,37,25,36,32,42,26,40,40,66,53,54,57,53,25,52,77,31,28,21,21,45,31,56,40,21,58,40,21,46,39,22,25,31,29,26,58,40,69,31,30,76,54,56,38,24,25,24,43,23,21,28,29,32,58,52,69,39,42,77,25,37,48,73,44,26,67,45,44,41,25,26,39,31,48,25,72,43,61,31,61,63,29,22,40,76,22,28,49,49,72,66,36,53,30,73,28,38,41,71,55,27,28,37,26,30,64,65,56,39,58,48,61,30,31,24,58,39,34,40,25,24,62,76,41,38,72,31,21,70,32,67,22,64,58,27,29,33,65,70,40,41,30,44,75,31,26,27,77,33,51,46,34,47,23,49,37,22,66,52,28,75,35,45,26,43,60,29,34,21,58,32,23,52,67,28,32,40,71,64,42,74,43,33,26,28,39,64,37,51,52,24,30,23,44,47,32,34,66,72
60,31,36,57,54,35,29,55,78,22,72,66,46,59,62,40,24,30,47,63,40,23,49,29,28,56,71,34,76,45,27,34,26,53,68,39,27,44,34,45,55,45,73,57,23,22,32,29,29,55,38,25,26,35,41,29,66,26,37,26,46,23,50,59,39,29,23,24,51,71,29,42,54,35,24,44,59,63,29,36,22,24,26,52,27,68,29,50,52,26,22,52,61,23,51,64,25,40,57,45,23,21,27,41,48,48,39,63,44,37,43,27,58,33,31,32,41,65,34,39,42,27,73,36,60,43,22,33,55,68,23,67,75,37,33,38,51,36,46,28,43,23,77,34,23,21,36,27,31,44,65,23,63,29,25,74,32,58,22,75,52,33,34,33,46,26,62,26,54,55,39,22,53,35,22,26,66,34,78,52,66,23,72,43,59,77,78,36,22,44,63,30,45,75,22,41,23,24,32,25,37,49,29,62,68,37,22,35,24,77,59,27,68,57,70,25,23,77,58,63,61,45,61,24,22,38,72,27,21,62,28,50,65,28,38,46,62,27,47,23,35,33,49,51,48,25,32,26,53,27,55,62,42,30,64,35,47,43,77,39,21,42,58,70,73,73,63,25,27,21,49,50,27,59,47,35,62,21,22,25,24,29,63,65,73,41,26,35,60,44,22,23,44,30,21,28,35,58,41,22,43
61,43,21,57,22,51,31,43,23,23,42,57,35,60,46,38,40,27,57,37,52,52,23,71,30,28,57,30,23,42,68,25,40,70,48,26,53,46,33,38,31,76,37,36,33,49,34,38,26,67,41,21,58,40,32,51,62,30,21,77,23,47,31,30,35,28,38,38,62,35,25,64,29,69,54,47,44,52,56,34,51,45,75,22,60,21,31,38,65,63,42,57,57,21,34,25,65,27,70,29,42,33,53,42,36,26,29,73,24,51,27,48,27,55,58,45,32,71,54,63,56,33,64,41,56,70,55,25,25,67,21,35,26,29,48,24,24,54,70,65,56,21,21,75,33,59,37,47,43,67,69,69,48,25,43,24,37,22,71,28,22,50,32,60,47,33,39,40,47,40,42,32,28,66,36,74,60,30,29,34,43,64,57,65,61,48,24,21,33,64,74,49,22,44,48,74,52,68,77,40,52,30,22,74,38,23,28,39,52,56,48,28,42,53,54,29,29,36,22,37,21,25,68,47,59,27,62,75,41,28,26,26,21,71,56,36,23,54,57,33,75,35,31,53,35,26,62,52,78,29,34,29,21,21,33,21,25,43,28,58,30,57,65,55,36,54,30,25,29,53,22,46,25,24,75,21,29,59,29,52,29,43,31,69,66,61,31,25,26,43,45,58,61,62,24,63,29,31,30,57,29
62,25,69,41,21,31,27,32,30,37,78,41,33,28,26,59,33,59,28,28,27,42,38,24,41,34,42,47,28,55,23,32,41,58,39,40,23,35,30,48,50,39,34,43,22,48,21,74,40,55,62,24,77,48,68,37,23,61,23,32,22,37,71,40,32,48,44,78,44,32,32,67,56,30,72,65,61,30,46,67,24,22,77,43,68,53,21,25,21,34,68,43,50,68,78,27,67,36,59,29,23,22,69,27,37,43,31,66,24,32,40,24,47,32,47,37,62,47,73,23,55,45,32,28,24,53,57,76,25,68,26,29,68,31,33,66,70,68,39,21,21,25,52,57,72,49,32,34,45,38,32,40,44,66,58,52,27,64,74,26,22,44,28,44,63,36,49,53,44,70,25,26,25,76,21,60,26,22,70,51,39,58,69,61,39,35,60,21,45,24,22,37,67,27,28,23,35,49,28,44,38,78,32,73,29,26,68,64,22,44,44,69,69,63,46,71,26,74,35,25,71,59,22,38,56,58,60,21,64,33,63,21,40,29,63,27,28,57,64,22,23,66,35,48,31,63,25,24,43,44,25,38,37,30,30,76,23,62,64,52,61,37,57,23,35,59,76,59,28,34,37,52,65,39,21,58,36,57,57,58,21,24,53,43,48,33,22,69,57,40,51,25,43,41,68,21,27,28,36,38,61
63,41,36,27,43,27,33,47,26,23,54,53,25,63,23,56,27,64,78,68,63,77,70,29,26,53,46,53,31,28,51,22,57,56,53,38,50,54,78,43,27,59,73,51,70,24,72,29,52,24,56,71,31,21,71,43,44,56,71,53,49,41,68,25,21,53,61,25,27,65,63,65,33,44,58,42,29,74,45,63,67,41,40,22,29,33,42,26,25,55,30,40,56,23,34,59,30,25,22,24,22,45,22,28,21,23,39,39,25,22,36,33,27,69,38,38,24,51,35,72,24,64,30,25,54,36,45,34,26,33,32,35,55,73,47,21,24,24,22,33,62,54,48,30,21,48,39,28,22,67,36,27,76,63,65,34,77,30,44,36,51,34,26,51,49,23,72,39,36,54,74,31,70,33,34,39,31,21,27,66,28,22,43,25,28,25,48,21,72,43,44,63,45,42,66,38,33,39,32,25,36,25,40,51,59,26,65,34,72,26,50,61,37,27,36,61,21,51,22,27,32,78,56,55,31,63,58,44,26,23,41,54,21,21,32,24,74,24,53,26,28,29,30,29,71,78,28,28,70,23,65,22,49,43,65,45,25,68,25,35,28,41,64,41,57,22,39,71,71,74,28,48,38,43,68,30,22,73,24,35,35,31,45,38,40,26,22,23,68,35,29,39,78,36,50,37,47,46,28,39,35
64,36,59,29,75,60,39,43,26,48,66,34,26,52,59,34,26,49,54,50,23,25,23,54,77,25,24,60,45,29,51,73,46,21,49,26,26,64,28,37,21,40,25,26,46,28,37,57,44,23,29,22,61,34,21,53,59,25,27,26,44,57,49,71,26,55,40,28,73,28,34,64,45,73,25,24,23,43,44,24,38,24,21,73,27,70,40,78,54,29,23,76,47,23,29,43,25,76,38,35,48,70,45,34,41,37,71,56,63,36,49,68,30,36,52,31,25,34,45,22,26,35,23,31,52,33,59,51,54,56,26,45,46,24,43,51,27,73,23,29,43,25,51,31,22,44,23,24,71,64,52,61,22,73,42,35,44,32,45,35,68,66,36,40,39,46,34,63,50,47,22,36,40,21,23,22,46,24,77,45,29,21,21,61,25,74,68,68,43,25,75,32,53,29,72,40,24,21,31,32,70,23,35,36,33,49,72,40,21,44,27,22,51,64,53,52,69,48,37,58,40,64,30,40,26,45,34,22,52,24,45,27,28,27,31,31,27,24,41,50,26,30,27,28,37,27,34,23,21,25,68,73,26,30,24,47,32,42,24,36,50,66,41,29,66,31,74,57,27,46,68,22,31,35,51,34,53,54,23,65,41,31,64,23,24,34,36,71,70,68,58,42,43,27,38,25,39,76,26,77,36
65,43,77,24,24,34,25,43,22,48,39,31,45,30,28,21,58,36,63,27,39,40,32,41,35,44,35,54,47,45,23,48,54,33,23,38,65,24,22,73,30,31,34,21,42,24,41,56,46,30,24,39,30,47,63,43,60,45,23,21,65,31,59,23,60,40,64,58,31,27,49,44,36,22,45,45,33,22,49,28,42,43,26,37,27,43,64,66,25,36,41,23,48,21,44,22,27,37,62,38,70,21,23,53,44,37,26,60,25,55,40,21,54,44,40,61,22,40,21,78,35,23,26,39,65,27,26,77,39,64,59,33,39,32,30,35,51,21,24,23,76,66,34,69,25,67,36,41,52,31,46,51,23,43,51,31,29,77,38,27,21,24,21,51,26,61,71,28,60,32,47,78,56,48,63,24,43,44,35,77,66,24,76,21,29,43,28,27,38,71,58,41,75,69,26,69,23,27,36,26,37,37,33,35,41,28,24,25,74,27,42,43,36,25,39,67,48,59,59,49,61,25,45,55,22,62,54,23,57,31,27,68,42,40,34,38,44,35,31,29,70,25,41,36,36,60,50,55,49,71,68,64,44,44,51,28,46,26,40,31,33,68,31,50,62,53,30,61,27,58,34,32,28,44,27,59,48,60,47,24,58,22,34,48,64,28,33,33,56,21,66,34,56,72,64,54,32,46,23,46,25
66,24,26,64,49,72,68,23,26,46,55,45,29,24,27,32,48,23,37,38,22,28,70,35,30,28,43,32,23,60,67,58,68,21,67,33,42,50,48,68,30,29,54,55,33,23,67,22,53,36,25,38,24,52,62,53,52,70,40,63,37,66,73,26,43,53,35,27,76,53,22,22,46,43,23,22,50,32,21,45,41,78,71,72,59,33,22,23,26,58,26,27,23,50,54,34,74,42,21,28,30,27,63,60,48,42,31,26,64,26,40,48,37,28,30,32,46,25,32,42,26,34,34,28,22,35,52,65,61,30,48,28,48,60,40,64,36,46,41,26,43,61,62,47,44,25,49,48,35,27,77,32,43,42,38,25,43,38,39,26,70,25,54,46,34,43,33,63,23,32,47,63,44,31,55,28,44,41,36,47,33,59,25,43,31,55,37,62,69,53,23,22,65,25,74,42,61,31,25,22,35,37,51,72,31,72,56,58,45,48,25,31,26,23,31,48,27,24,22,49,27,41,63,67,71,29,36,30,39,21,77,22,68,70,38,22,34,24,23,52,22,52,21,34,42,41,32,49,21,25,40,41,65,37,30,47,22,25,21,56,33,52,26,44,51,44,39,40,56,59,40,25,78,45,27,43,24,75,25,38,21,61,33,24,67,25,48,29,40,53,74,31,63,27,30,41,22,25,72,76,62
67,74,27,77,47,34,34,59,26,70,27,50,23,48,23,53,49,78,70,74,49,29,55,52,75,72,36,30,29,37,67,38,31,27,75,58,36,54,22,44,21,38,49,21,27,26,32,37,71,21,31,33,51,36,37,31,47,31,51,47,72,27,53,30,55,26,70,76,23,22,50,31,49,32,69,48,22,27,33,24,33,52,46,37,25,35,43,65,22,34,27,66,28,49,34,30,77,54,36,46,27,34,63,31,26,33,32,42,22,28,69,62,23,37,36,42,22,73,36,29,21,51,21,54,37,51,37,42,28,39,76,47,32,72,73,41,50,65,55,59,21,59,59,72,77,22,25,58,21,50,69,34,25,56,28,38,40,50,40,22,38,54,67,47,32,21,27,45,45,61,34,54,74,39,31,60,56,67,78,45,60,60,72,47,50,21,40,56,27,27,50,59,68,70,29,30,66,34,58,22,74,25,77,27,22,37,21,63,73,37,69,66,21,71,62,50,33,59,61,40,62,66,59,53,53,25,23,34,71,29,33,42,22,70,52,50,21,22,21,71,53,66,70,73,68,77,39,63,55,51,45,48,21,36,29,36,52,46,36,23,22,23,24,35,51,57,21,72,24,32,48,58,53,56,59,25,27,21,46,51,27,21,71,27,36,39,67,61,23,45,25,45,66,37,54,30,28,31,22,33,50
68,24,55,29,26,34,64,32,43,31,40,28,32,21,22,33,40,75,26,35,29,29,73,40,31,65,49,27,29,38,28,42,24,56,22,23,29,30,41,31,32,37,32,38,56,35,66,27,42,26,25,42,70,78,56,25,25,43,75,31,40,67,59,21,35,29,33,51,25,41,22,73,57,23,32,31,45,62,31,70,24,37,22,34,31,77,25,26,41,49,76,61,21,76,50,51,38,41,55,69,24,34,33,42,55,22,48,38,24,34,28,46,26,21,46,61,22,43,63,54,50,70,45,36,36,37,61,78,62,47,23,32,70,48,41,25,35,57,41,66,51,29,27,35,22,68,64,72,31,76,41,30,65,27,35,61,47,26,31,41,31,32,45,75,49,76,74,49,24,27,55,61,48,32,26,30,57,43,50,41,24,28,71,66,23,49,37,26,29,60,24,60,69,78,48,78,30,31,30,55,51,26,34,73,55,37,45,22,53,34,57,64,46,62,48,27,32,53,26,39,76,47,32,41,32,21,41,25,30,39,24,26,40,27,35,68,39,73,37,41,60,61,52,41,40,70,33,40,22,30,73,35,49,24,47,45,48,36,51,52,26,75,37,24,52,22,21,23,51,40,62,67,35,31,25,28,45,21,54,52,33,68,68,34,26,69,58,68,44,48,29,39,55,54,49,29,58,42,40,21,45
69,40,71,28,55,50,33,58,39,37,55,62,42,61,45,64,59,28,24,27,62,67,74,59,47,21,63,25,33,60,39,30,41,43,48,62,63,35,76,44,36,55,54,33,41,53,23,37,22,34,25,42,77,25,25,25,22,31,24,24,62,77,46,54,47,25,26,67,72,68,52,42,42,61,56,53,25,22,53,47,30,22,45,43,27,27,24,37,46,38,35,21,74,23,61,39,26,38,57,48,31,70,31,21,34,75,32,45,22,31,70,28,34,29,42,44,74,33,47,30,38,26,76,27,36,32,37,50,68,29,60,53,22,26,55,42,31,53,26,36,52,26,31,31,24,71,45,66,55,23,58,47,52,29,62,75,25,75,56,48,76,35,60,57,41,77,36,65,68,32,22,54,62,43,35,59,39,30,31,26,60,28,29,38,42,65,32,23,53,42,24,22,54,24,46,33,46,58,24,77,55,52,33,67,51,33,38,22,30,21,47,21,47,26,41,44,52,40,25,27,70,66,21,22,42,40,23,28,39,72,24,25,26,57,22,61,57,61,27,49,49,38,22,38,72,23,46,41,46,21,65,26,26,52,67,61,25,54,38,50,29,70,34,56,23,25,41,74,42,23,23,26,76,56,47,28,57,21,73,28,35,43,74,29,54,73,27,36,36,33,26,36,58,39,50,21,32,25,58,27,48
70,44,29,25,51,33,58,34,33,29,36,41,74,23,28,34,36,45,30,23,57,72,34,53,25,40,52,61,43,54,30,21,46,77,57,61,24,54,59,47,29,27,25,42,49,22,25,31,41,59,41,21,26,50,23,67,30,50,47,30,22,27,77,24,60,47,41,78,61,59,57,50,25,43,49,40,42,23,44,52,44,54,37,26,25,30,34,59,21,21,42,43,32,60,25,26,70,37,72,55,29,33,74,27,33,43,61,36,63,52,30,23,37,31,29,35,28,33,48,41,37,47,30,42,47,50,23,24,22,29,40,77,65,29,31,51,23,62,51,68,43,69,40,52,52,30,56,42,75,50,28,30,75,74,53,31,25,36,35,50,50,26,25,27,54,23,66,44,74,32,69,34,68,27,26,72,24,22,73,27,30,37,24,29,50,39,48,21,67,21,34,22,30,70,29,28,22,23,31,23,25,44,42,35,44,36,65,34,38,22,31,24,24,50,35,58,23,55,22,26,52,30,45,26,53,63,35,23,45,27,25,64,46,37,23,38,52,33,41,47,22,24,59,24,29,24,21,31,23,40,23,65,29,49,48,27,55,34,37,43,56,24,42,38,29,56,38,56,30,53,35,26,74,67,46,38,32,71,47,30,63,36,40,66,61,48,44,64,70,35,21,23,55,31,58,41,60,38,43,23,61
