,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100,x101,x102,x103,x104,x105,x106,x107,x108,x109,x110,x111,x112,x113,x114,x115,x116,x117,x118,x119,x120,x121,x122,x123,x124,x125,x126,x127,x128,x129,x130,x131,x132,x133,x134,x135,x136,x137,x138,x139,x140,x141,x142,x143,x144,x145,x146,x147,x148,x149,x150,x151,x152,x153,x154,x155,x156,x157,x158,x159,x160,x161,x162,x163,x164,x165,x166,x167,x168,x169,x170,x171,x172,x173,x174,x175,x176,x177,x178,x179,x180,x181,x182,x183,x184,x185,x186,x187,x188,x189,x190,x191,x192,x193,x194,x195,x196,x197,x198,x199,x200,x201,x202,x203,x204,x205,x206,x207,x208,x209,x210,x211,x212,x213,x214,x215,x216,x217,x218,x219,x220,x221,x222,x223,x224,x225,x226,x227,x228,x229,x230,x231,x232,x233,x234,x235,x236,x237,x238,x239,x240,x241,x242,x243,x244,x245,x246,x247,x248,x249,x250,x251,x252,x253,x254,x255,x256,x257,x258,x259,x260,x261,x262,x263,x264,x265,x266,x267,x268,x269,x270,x271,x272,x273,x274,x275,x276,x277,x278,x279,x280,x281,x282,x283,x284,x285,x286,x287,x288,x289,x290,x291,x292,x293,x294,x295,x296,x297,x298,x299
50,22,21,39,71,70,52,43,38,30,66,25,50,65,48,44,37,47,21,42,42,69,24,32,59,52,39,68,28,58,51,30,48,34,34,42,21,68,67,57,60,40,26,61,34,32,28,22,41,68,27,71,41,37,54,35,23,46,59,22,41,32,22,46,29,55,38,41,21,63,24,27,30,62,22,50,58,55,38,47,53,29,69,47,65,48,57,62,26,25,48,35,53,66,39,23,62,23,36,59,46,21,44,71,58,63,26,36,68,40,60,27,65,43,36,36,36,26,29,69,47,69,35,46,53,23,48,42,43,33,43,28,50,36,30,29,31,34,26,21,65,62,65,67,21,25,42,34,52,49,27,31,46,26,44,40,63,24,40,53,24,25,26,65,33,26,38,42,50,37,38,37,37,48,45,28,48,73,28,52,31,26,42,51,75,41,64,30,54,70,59,25,55,49,51,67,27,22,36,64,33,36,62,33,33,22,21,58,74,72,66,32,49,26,51,56,22,50,23,40,60,36,38,34,40,56,25,33,23,35,53,75,47,75,29,33,40,30,33,50,30,40,43,28,29,34,25,47,29,42,56,42,51,71,58,24,25,23,51,28,50,51,45,22,52,55,28,55,23,70,42,50,47,42,39,35,51,24,58,63,47,26,54,46,26,74,27,21,26,64,50,28,45,40,28,27,29,22,29,60,44
51,30,29,37,53,54,46,74,59,31,50,30,47,47,37,26,40,25,48,35,23,23,51,25,22,38,24,33,21,22,57,62,21,29,44,31,26,46,28,21,29,50,48,70,44,39,61,22,31,37,24,61,47,50,43,64,62,25,36,22,71,29,32,40,25,27,75,39,31,32,39,44,59,26,40,31,24,23,30,23,33,60,26,40,28,48,29,32,44,29,65,25,26,46,70,30,38,54,32,22,62,61,47,40,67,37,32,51,43,22,37,74,26,25,69,22,52,33,21,25,28,26,58,25,55,24,68,39,25,36,33,32,37,28,37,39,70,22,38,34,35,37,46,41,34,34,70,63,54,26,52,23,73,45,27,22,22,28,23,33,24,68,54,30,31,48,65,65,30,37,65,55,44,36,68,35,74,40,47,24,25,30,29,48,37,30,52,24,21,52,36,72,42,60,21,64,70,31,73,66,23,32,43,36,31,41,36,29,21,48,34,66,66,63,46,64,46,49,43,46,45,41,31,66,42,39,60,74,24,29,26,73,21,21,29,55,46,22,28,75,69,75,60,67,27,33,39,32,70,40,26,29,44,23,26,41,43,29,57,65,55,30,65,45,43,58,39,35,66,35,49,75,22,26,28,75,36,21,66,28,33,59,69,58,54,28,32,30,44,29,45,44,32,47,66,27,23,36,34,61,37
52,32,27,25,22,42,31,69,28,59,29,65,34,62,21,25,32,33,26,22,42,64,57,43,34,47,26,72,58,32,67,21,22,39,50,33,35,42,25,26,22,66,39,63,51,43,58,57,26,38,24,39,53,23,34,47,58,64,34,66,38,40,26,39,46,31,63,21,39,39,46,23,52,22,25,27,60,27,22,33,73,33,56,49,56,23,62,30,65,22,35,38,47,59,55,49,28,28,22,35,64,35,48,21,27,36,48,72,56,27,45,47,23,57,40,31,38,58,52,22,47,46,44,53,24,66,61,61,57,22,46,44,62,63,72,68,45,21,48,34,54,61,33,58,36,58,55,25,49,71,68,33,30,41,29,47,56,21,22,75,25,22,54,37,47,56,58,43,26,49,33,28,38,54,58,57,40,30,37,69,68,73,50,74,24,53,34,58,31,36,21,41,50,24,29,46,32,61,26,45,46,66,73,55,72,38,62,24,45,35,38,62,40,35,21,27,30,25,29,28,22,33,30,22,55,32,54,36,70,34,32,48,23,27,49,40,48,54,41,25,33,35,33,25,60,36,24,70,46,62,45,71,68,26,47,25,23,69,39,24,29,72,36,53,29,25,65,23,32,75,37,21,71,56,24,71,33,41,72,48,26,28,67,62,45,22,24,39,42,52,25,34,24,34,24,50,53,43,64,53,73
53,42,41,46,64,42,37,23,43,40,34,22,51,25,27,25,24,35,66,69,32,22,58,44,70,27,21,44,22,51,58,29,44,75,69,33,33,66,26,30,46,26,31,43,66,35,43,60,36,48,64,23,28,30,72,61,26,44,54,35,64,62,72,53,21,26,29,42,51,29,46,43,22,71,27,27,31,40,21,55,45,23,60,66,35,73,53,22,66,21,37,26,70,54,45,40,62,38,29,49,63,29,39,50,34,67,49,43,22,54,59,35,54,21,40,26,46,42,50,65,25,42,35,37,61,51,37,21,53,34,29,21,52,34,70,39,21,43,55,52,54,24,21,58,25,42,21,56,34,23,21,23,34,35,67,33,31,62,23,67,29,27,23,61,44,47,31,46,39,56,32,44,34,74,26,35,31,52,43,52,75,22,24,47,68,25,41,74,34,22,37,34,27,62,30,28,24,30,22,22,30,30,30,29,24,26,73,42,33,59,25,64,50,38,22,42,39,49,26,23,46,63,75,44,35,30,31,32,33,52,22,66,27,21,54,32,74,53,24,68,28,35,59,23,40,46,32,75,57,36,38,38,34,75,72,26,27,49,21,25,39,37,73,41,58,22,56,27,63,43,40,62,38,56,41,56,54,38,34,27,41,54,23,54,21,29,54,25,40,62,54,35,37,35,21,69,42,38,53,24,37
54,26,25,44,23,21,40,45,35,41,29,48,36,24,44,75,42,51,26,31,54,54,50,40,39,23,26,32,21,29,52,47,25,25,50,75,37,40,58,23,50,27,46,27,60,32,34,40,59,58,22,36,71,24,25,22,21,21,45,42,37,33,43,33,58,30,37,62,40,41,28,29,31,65,56,38,75,34,35,28,27,65,24,49,69,65,52,29,25,30,40,44,49,56,45,54,71,52,45,37,57,50,26,24,46,26,25,27,49,48,45,65,73,64,72,32,34,35,53,31,21,54,40,53,24,53,70,25,35,25,66,25,37,73,28,25,72,34,32,50,69,57,22,38,32,44,22,21,29,28,40,57,45,25,25,34,62,24,57,72,21,69,26,49,48,62,32,21,55,32,52,26,25,71,51,42,68,59,22,58,41,28,55,47,33,21,61,43,27,21,69,47,53,62,65,36,69,48,54,27,48,38,32,43,53,44,65,40,22,51,70,32,38,69,39,40,33,21,32,21,26,64,21,65,40,67,51,38,22,48,39,53,62,63,22,25,41,30,58,24,29,41,39,22,61,42,55,35,29,46,49,56,50,35,49,65,52,29,70,75,24,44,46,23,41,33,36,26,23,21,70,23,36,61,59,42,27,44,42,39,21,64,24,23,41,28,69,56,47,28,73,33,45,29,66,28,45,55,71,35,25
55,43,27,62,60,49,25,48,69,31,49,34,52,46,70,43,33,55,62,24,25,24,30,54,51,26,25,43,22,58,48,75,43,29,28,30,49,40,46,65,68,36,35,22,46,43,35,28,40,21,35,48,21,39,26,41,60,27,27,31,46,43,38,56,43,26,29,55,56,74,33,44,50,22,35,52,25,38,74,46,26,56,29,68,22,47,74,29,56,31,75,51,34,27,71,23,21,38,51,22,50,35,68,55,33,27,44,33,28,56,67,21,24,38,31,37,25,69,56,72,37,26,31,22,45,27,28,23,63,53,25,31,30,26,45,27,31,54,39,21,50,57,41,32,37,22,59,42,75,40,30,43,30,25,23,42,26,31,58,25,74,32,27,50,33,65,49,23,38,60,64,28,45,22,32,42,44,60,47,56,27,57,25,60,46,34,23,65,62,53,26,70,52,43,31,54,33,30,71,71,52,28,27,60,34,24,24,57,28,38,56,26,40,45,46,36,51,63,74,38,60,74,41,29,42,36,42,31,75,69,24,52,27,72,45,38,40,23,28,22,57,49,35,62,33,21,52,33,70,27,62,24,25,65,47,41,42,41,34,37,24,27,28,36,25,70,73,53,29,29,55,58,31,25,38,42,68,28,24,31,58,22,41,23,25,35,54,21,27,31,33,63,54,39,55,59,39,55,33,22,72
56,25,64,47,74,32,26,50,34,26,71,43,70,31,75,27,72,70,68,50,33,54,41,24,51,40,52,45,73,28,31,37,25,44,61,75,47,23,23,70,64,30,35,38,31,37,24,52,48,23,64,30,69,30,53,58,37,40,27,28,27,30,44,63,54,40,68,72,51,37,61,60,36,50,44,55,52,28,56,63,25,29,75,44,21,27,28,62,72,21,29,33,29,36,56,35,49,22,51,52,21,47,51,35,40,23,48,32,24,65,67,37,57,21,57,75,33,45,43,68,23,48,68,31,29,63,36,33,45,54,63,73,40,51,72,38,66,59,34,50,27,21,57,22,40,55,30,51,40,36,27,26,70,68,38,30,55,44,26,59,37,36,62,61,34,55,45,51,69,40,25,32,22,27,37,25,37,23,32,38,27,42,40,46,26,55,52,32,38,28,45,65,58,37,27,40,51,56,36,25,23,43,25,25,28,49,28,46,47,35,25,52,21,22,56,32,67,41,57,35,68,33,31,21,33,69,30,33,57,26,44,21,50,67,74,42,53,40,34,55,56,27,45,35,40,73,50,40,29,68,71,58,69,24,30,26,62,36,50,26,23,22,34,37,25,67,62,29,31,43,21,24,31,66,70,59,24,50,29,29,35,52,26,21,54,32,31,28,58,43,54,45,35,34,33,46,54,53,33,23,31
57,30,26,28,38,33,68,24,38,25,30,32,71,72,36,47,49,57,68,48,22,40,35,67,53,72,28,43,22,26,45,47,60,34,25,52,22,27,45,22,36,22,28,30,44,68,61,67,26,21,63,62,23,38,24,52,62,28,31,34,25,35,60,71,54,62,68,33,69,26,28,47,74,30,48,55,36,37,34,27,28,67,31,38,44,61,38,68,50,59,25,39,32,49,25,42,63,28,23,28,41,46,60,35,67,41,52,63,59,23,23,64,33,72,21,66,42,24,74,31,26,34,49,28,23,48,36,34,28,31,21,43,51,21,48,60,23,68,22,35,63,22,27,60,38,30,48,73,42,35,62,27,41,28,75,21,24,63,28,53,59,27,33,35,30,25,34,38,41,39,47,56,24,25,22,69,31,23,64,24,64,21,59,24,44,70,22,56,23,72,42,60,71,60,43,25,58,29,28,40,27,54,23,31,67,22,28,66,30,60,27,36,32,29,71,23,22,30,60,36,24,34,45,26,45,21,55,45,40,26,67,36,36,55,40,58,42,27,24,68,49,48,58,48,43,28,21,24,22,37,25,47,43,46,29,29,29,32,35,53,28,36,31,69,48,60,28,21,49,68,32,45,49,38,32,36,67,70,55,61,25,46,35,61,48,30,55,29,58,24,63,58,62,22,40,71,65,30,47,56,47
58,22,29,26,50,46,29,58,26,43,46,34,54,68,29,56,40,61,46,70,30,53,30,35,48,28,69,56,43,28,33,24,70,50,65,45,43,31,23,24,31,35,31,24,69,41,35,23,60,25,35,32,26,30,33,46,62,45,73,72,30,60,55,36,32,28,34,56,24,43,63,52,59,23,29,31,32,28,60,40,29,22,22,54,34,57,58,31,31,74,26,63,56,27,32,40,21,73,51,30,69,25,24,32,63,41,38,32,22,56,48,32,25,23,73,28,23,38,48,26,28,28,21,36,27,63,21,28,23,52,35,47,27,50,33,44,31,50,50,59,73,25,62,66,70,27,40,58,23,57,69,34,26,30,36,56,32,43,75,38,51,46,63,42,56,23,24,71,43,56,41,40,23,56,57,68,59,25,23,26,22,26,43,42,29,62,39,22,47,34,40,58,27,29,33,27,61,45,32,39,25,52,42,39,54,33,73,35,57,41,23,50,27,69,51,60,28,49,30,55,63,35,43,33,50,72,34,48,49,39,31,34,50,31,25,26,55,55,39,23,25,35,61,28,23,52,30,57,56,37,36,41,38,60,44,36,25,66,74,49,41,34,44,72,24,51,31,45,45,27,25,21,23,52,66,34,24,41,27,52,28,28,34,72,40,40,31,58,48,37,44,69,38,40,36,33,35,44,23,52,48
59,58,41,43,30,41,64,25,23,51,47,66,75,30,32,58,52,30,23,65,28,45,32,45,55,51,23,29,29,37,45,61,21,24,37,40,60,27,36,59,30,40,75,47,75,54,67,26,56,66,67,22,42,36,30,65,21,38,45,56,71,75,46,47,35,53,56,66,75,26,30,52,28,56,72,25,56,67,41,33,59,51,46,38,51,30,72,47,41,33,28,33,73,34,23,40,57,35,71,36,22,75,44,31,22,73,29,62,24,22,69,66,36,61,28,42,22,33,37,53,63,70,38,50,48,21,27,63,24,61,27,74,22,73,56,49,50,22,39,34,31,45,42,34,57,25,32,34,75,27,35,42,27,23,28,26,75,27,41,64,73,68,25,45,32,49,35,26,60,37,24,38,61,69,24,36,22,30,21,30,30,37,36,54,25,25,33,47,31,34,26,47,23,29,33,74,34,31,60,44,37,35,69,24,25,32,46,56,48,27,27,41,41,31,43,22,31,24,25,48,39,27,38,33,29,41,27,50,21,30,21,51,61,55,59,62,49,64,34,73,54,57,59,21,50,54,30,26,35,25,21,24,33,52,41,35,30,22,60,36,40,23,49,22,27,55,42,26,41,28,37,31,75,26,23,69,35,32,30,35,44,39,72,35,31,33,21,39,61,28,36,58,38,66,25,44,26,34,58,28,37
60,46,35,51,38,35,45,54,39,35,42,41,39,58,69,75,24,70,41,56,39,25,37,40,23,43,49,64,60,40,34,31,36,53,71,40,54,25,26,63,30,29,54,67,71,28,35,50,42,45,39,23,37,46,71,47,47,72,40,45,73,70,21,56,75,66,36,27,47,21,75,23,30,36,73,49,38,61,65,73,26,57,68,47,24,49,59,21,23,27,23,22,32,50,70,71,43,75,58,51,65,31,50,45,42,31,66,22,67,54,66,26,50,35,23,52,33,75,25,34,32,35,53,54,41,48,71,65,23,33,25,40,21,52,30,21,31,39,32,44,42,26,35,59,67,55,67,55,41,44,64,45,68,49,36,40,23,43,62,25,50,23,71,34,46,26,37,63,58,40,58,62,29,60,37,60,41,29,70,62,29,54,44,45,36,42,36,36,36,66,35,31,21,31,22,62,61,72,64,25,33,27,30,48,68,42,68,28,30,35,31,61,28,59,25,43,26,54,23,39,37,21,73,50,32,53,57,63,61,50,31,21,34,23,52,28,58,36,48,41,21,23,69,24,23,32,57,26,39,46,61,28,30,56,23,49,22,27,40,22,63,75,35,48,72,57,51,46,60,58,25,55,48,23,30,55,72,51,49,41,60,75,69,24,32,37,37,57,41,22,31,33,21,74,42,54,24,25,34,34,31
61,39,47,63,24,69,30,47,62,59,67,39,32,39,24,54,75,49,30,66,22,40,29,23,24,37,73,24,25,27,59,74,63,31,74,24,53,31,56,72,30,70,25,33,42,52,61,29,30,43,24,43,69,45,74,23,46,33,23,75,41,55,35,37,29,55,29,70,39,44,30,56,36,21,57,21,25,66,41,45,26,51,29,24,22,25,70,32,33,32,32,29,58,25,34,55,37,54,33,55,47,52,52,30,52,49,51,55,24,41,42,46,38,36,73,22,48,39,31,48,58,53,67,38,40,22,22,48,61,22,50,37,39,31,65,75,24,21,23,25,61,54,22,38,46,49,68,23,34,58,64,66,37,21,38,29,30,28,37,61,44,27,36,47,67,45,31,47,52,28,34,44,71,25,22,34,48,54,60,69,31,62,25,31,52,26,29,72,49,33,57,36,61,51,30,47,48,33,23,46,39,36,26,26,22,40,49,45,68,38,70,23,62,65,47,46,43,24,26,25,55,21,21,43,21,53,60,54,53,24,33,28,28,30,46,25,60,74,29,52,21,50,55,40,32,39,32,31,35,40,48,24,40,31,23,68,26,30,26,52,23,31,24,57,34,25,61,55,30,23,31,26,32,24,41,25,28,23,39,35,34,46,65,21,53,43,60,40,26,32,49,28,40,58,34,47,21,75,75,21,68
62,23,57,29,37,53,37,25,32,44,36,38,30,27,30,73,32,61,35,38,33,22,34,26,21,68,35,69,56,65,45,29,22,60,54,21,58,33,24,55,57,62,36,62,68,71,74,67,32,48,34,32,71,24,36,75,53,50,37,25,40,23,31,64,45,72,51,46,72,21,47,33,47,25,36,43,62,66,41,42,58,42,46,31,39,35,72,30,57,29,26,23,56,25,21,47,45,46,22,62,68,69,34,62,50,40,58,47,29,23,23,42,29,54,45,41,65,49,60,27,24,75,43,26,40,39,32,22,22,56,22,24,22,48,27,21,52,24,33,24,47,52,46,43,70,27,51,57,33,50,31,69,54,25,50,37,22,22,26,40,24,28,21,41,59,31,24,30,58,64,72,34,74,56,62,35,48,27,70,31,29,59,27,34,37,33,21,50,35,41,28,52,28,36,27,22,37,22,26,68,24,64,24,26,69,75,25,75,22,47,38,65,24,71,31,61,32,56,57,67,41,24,21,26,42,46,26,21,52,43,46,36,52,72,39,54,39,64,31,30,44,53,22,30,58,29,21,29,72,42,35,60,66,35,21,64,25,68,47,36,23,60,28,37,38,27,48,66,50,41,24,26,24,33,22,23,24,26,35,35,30,37,23,62,34,35,64,38,62,45,34,33,31,34,52,32,49,21,34,52,35
63,50,46,63,64,66,48,34,40,67,72,56,40,32,32,53,49,30,31,49,29,36,30,23,61,60,40,26,22,48,48,28,24,31,22,48,23,67,45,29,66,24,27,31,23,22,48,49,24,47,21,32,39,38,69,33,22,25,36,39,35,39,28,48,29,23,31,21,24,35,23,22,60,33,21,68,22,44,51,31,41,49,56,41,25,23,35,38,52,70,21,25,49,40,24,32,24,34,26,23,70,62,61,42,34,39,55,38,47,22,56,22,30,43,22,63,71,44,49,28,33,38,29,28,75,47,26,33,45,65,71,37,65,50,21,37,37,57,75,50,25,51,34,66,43,36,74,73,35,35,66,24,48,66,26,73,24,64,57,49,42,21,60,26,59,29,33,61,31,23,39,51,51,58,54,22,73,44,21,28,36,61,43,74,31,28,25,70,33,34,40,40,50,47,71,50,63,39,27,58,51,40,25,48,48,72,35,23,25,35,54,31,41,51,74,65,32,48,31,24,24,30,35,42,22,40,22,54,28,22,75,38,68,62,28,21,46,71,46,39,45,48,35,36,29,57,70,49,36,35,39,29,56,25,66,51,55,39,21,71,67,48,42,51,71,65,71,49,31,26,30,28,26,71,52,51,63,74,42,66,47,23,21,64,36,38,23,45,23,27,48,29,36,58,27,23,71,52,38,27,43
64,25,66,27,54,25,25,62,53,32,53,63,24,70,28,52,33,55,60,51,58,33,70,21,71,46,54,54,22,21,72,48,29,38,65,48,51,27,33,26,21,30,54,44,61,39,23,62,30,25,72,29,42,62,24,29,26,27,53,26,52,22,49,43,32,61,22,42,24,58,62,38,34,48,25,66,24,26,60,47,30,35,72,26,53,47,39,28,22,44,61,24,69,70,35,59,70,48,46,73,27,58,33,49,21,74,63,62,27,26,23,31,32,23,26,53,48,42,28,54,47,27,27,58,21,33,32,67,34,71,23,30,71,23,39,37,75,66,46,28,30,26,41,27,30,71,50,38,26,63,72,32,28,35,40,57,40,45,26,49,32,74,24,29,36,25,25,30,33,54,39,24,22,32,33,47,23,44,21,31,41,72,22,63,48,43,60,40,22,35,68,25,24,38,30,45,48,24,38,31,28,42,44,33,48,51,72,61,32,30,48,39,37,36,45,63,64,45,25,34,38,24,26,28,75,36,73,25,65,38,38,38,57,62,72,28,31,32,26,28,34,68,54,26,38,23,63,30,34,49,34,35,69,43,40,34,54,40,47,32,40,34,27,49,27,46,41,21,61,68,22,28,71,24,57,29,22,22,59,43,72,29,34,25,44,36,44,38,27,37,65,33,29,61,64,68,34,74,42,31,35
65,27,26,57,68,34,21,46,33,43,22,42,25,32,28,25,69,44,62,49,50,21,66,28,31,22,60,73,60,29,63,27,45,33,46,54,21,23,28,22,62,47,40,61,26,62,70,21,34,41,70,57,36,37,36,58,64,52,40,27,35,73,21,24,29,27,35,26,24,36,23,40,27,22,54,72,40,53,37,61,40,32,46,24,63,58,31,60,28,65,67,64,31,21,70,65,39,28,32,48,35,74,23,49,73,37,56,34,43,69,56,61,47,33,59,52,37,49,24,34,72,33,68,50,28,66,50,41,31,51,52,58,42,56,27,21,53,22,31,32,57,23,56,21,44,25,29,26,32,36,53,55,55,66,35,21,22,72,32,40,30,37,24,41,69,73,26,29,23,29,22,26,36,24,36,21,34,52,36,37,23,25,71,47,48,36,29,44,28,29,26,21,54,21,64,37,53,52,34,24,22,29,34,74,61,65,24,68,67,66,32,53,44,74,53,49,34,72,35,39,27,39,30,23,74,45,65,57,68,66,31,52,65,57,58,38,61,47,21,60,58,23,37,50,42,42,39,24,29,43,39,33,34,32,33,22,29,27,31,22,50,22,25,25,23,53,26,47,65,45,21,52,52,58,68,56,54,45,37,23,68,25,27,37,29,72,44,31,47,24,67,39,29,34,46,21,23,52,47,23,60
66,36,65,71,48,49,26,33,28,36,24,34,43,44,22,35,31,69,60,44,33,33,32,40,30,22,48,42,22,32,45,59,56,60,58,31,22,58,58,37,26,33,38,21,63,40,74,56,35,52,41,57,24,30,67,30,41,31,68,30,22,64,48,39,54,59,40,48,31,54,23,68,34,42,65,24,22,23,64,25,21,24,45,47,25,59,32,27,63,24,56,31,24,41,39,57,59,34,38,69,26,64,32,74,56,42,65,51,49,22,57,58,66,40,28,65,48,34,30,62,28,49,35,31,71,24,56,28,71,52,24,47,36,26,58,54,27,21,52,66,45,45,29,39,36,30,30,23,21,72,59,33,57,54,51,48,36,68,43,48,53,73,69,22,52,71,38,30,37,70,58,58,34,71,29,63,62,73,23,25,31,22,33,25,41,58,50,62,61,46,41,59,28,43,47,26,28,21,49,67,38,32,24,28,63,71,40,37,45,45,62,31,32,25,32,36,34,21,75,30,75,24,51,31,27,26,37,43,33,49,43,28,65,43,44,53,48,30,42,26,56,72,39,30,27,52,32,36,21,27,32,64,38,21,71,61,45,22,62,45,69,65,42,42,41,27,27,25,72,22,34,39,21,56,40,48,34,30,65,44,21,23,50,58,67,50,37,31,61,27,43,25,43,40,61,31,35,68,36,33,22
67,44,60,71,48,70,42,25,22,31,22,40,26,64,48,73,56,31,68,23,26,34,25,69,30,21,31,32,69,26,36,75,27,64,27,28,23,59,25,28,67,23,56,66,28,62,25,51,25,58,40,43,48,22,69,42,32,35,51,24,43,38,25,37,44,59,30,23,60,27,51,63,22,31,49,53,40,26,44,60,22,24,48,45,21,53,49,31,51,51,47,30,30,26,48,35,46,23,46,41,72,38,37,32,59,60,70,30,73,70,50,48,61,70,44,39,48,54,34,22,60,51,29,29,39,63,25,46,32,32,29,35,60,26,40,42,34,22,44,24,29,59,46,37,34,48,38,29,31,44,39,41,46,54,40,38,53,59,23,23,55,31,38,29,21,42,23,22,25,32,23,42,55,31,29,55,54,33,75,55,48,22,39,22,32,26,26,48,51,23,23,73,58,62,22,74,61,23,30,53,61,32,59,69,53,52,35,69,40,23,21,46,37,45,24,34,69,23,21,70,21,51,41,58,25,31,33,61,58,34,54,28,58,25,23,25,25,22,44,47,26,21,36,60,53,66,71,41,58,35,57,51,44,51,48,72,44,30,30,45,70,59,29,23,32,37,31,21,61,35,33,62,37,57,30,72,54,62,34,31,24,44,57,44,41,59,52,48,27,48,54,61,23,38,24,68,38,36,36,25,30
68,22,44,35,29,22,40,63,21,61,29,32,39,38,53,53,63,44,60,31,22,40,39,44,24,65,23,44,24,35,40,58,53,22,29,71,26,60,22,23,21,24,67,54,26,27,49,52,25,23,37,68,36,29,59,26,61,52,65,35,28,27,61,24,30,35,35,45,56,63,56,26,46,24,33,74,67,47,36,53,44,46,23,31,26,42,29,58,22,34,65,55,28,33,21,59,43,27,66,23,58,22,43,30,35,24,61,74,22,44,24,23,47,44,35,57,51,37,55,67,38,57,27,22,58,68,34,25,66,35,34,70,62,54,31,37,24,25,71,66,41,28,47,27,35,59,43,46,29,23,27,37,36,32,25,34,33,55,27,42,43,23,40,22,23,25,56,25,31,72,65,46,65,37,23,32,23,57,53,31,70,35,25,33,21,53,33,50,73,37,32,25,66,26,40,61,39,42,41,39,46,55,27,51,67,64,42,74,58,27,57,30,45,34,23,23,42,41,60,52,21,72,33,41,47,31,74,64,57,42,31,24,48,21,29,46,21,51,61,33,37,71,29,46,43,64,35,40,29,26,26,39,53,50,55,38,26,72,32,70,29,24,72,69,43,31,57,38,68,53,36,30,33,22,59,42,42,53,37,23,54,72,31,25,27,59,40,74,31,58,59,51,56,23,26,39,30,59,29,32,56
69,43,29,27,58,27,44,28,39,28,41,34,61,22,24,32,58,66,73,56,25,43,66,23,47,30,32,32,40,66,49,31,25,55,38,50,21,26,50,35,40,36,62,22,60,29,27,31,40,63,25,50,29,36,47,49,60,42,24,24,44,62,29,26,61,25,64,21,62,28,46,63,21,34,32,30,42,42,31,37,22,32,27,62,27,32,35,24,33,61,27,64,32,66,48,60,61,24,40,28,48,50,50,47,35,60,70,72,21,65,51,24,46,34,24,21,25,33,35,32,28,33,53,30,38,25,44,64,49,54,52,31,24,40,49,47,49,24,33,53,41,35,40,74,38,24,25,54,55,43,27,75,63,30,21,28,36,35,24,42,65,59,21,23,22,38,40,34,46,23,32,67,68,49,27,29,60,74,21,23,40,22,74,62,57,73,40,30,37,30,47,54,69,30,63,30,28,59,36,30,31,29,55,29,24,22,38,75,40,37,50,27,33,51,62,43,32,35,71,21,39,22,25,41,56,22,24,40,24,56,38,38,52,41,43,46,39,74,35,41,57,46,63,21,66,51,36,21,22,69,21,25,50,42,68,21,66,40,22,22,70,29,69,23,39,40,33,61,25,55,21,52,73,22,34,53,43,32,75,65,33,49,33,72,21,74,64,57,29,71,64,26,23,30,50,26,37,66,32,23,67
70,48,71,49,37,37,32,41,48,47,28,45,45,54,55,49,74,32,37,35,67,51,25,48,36,25,71,23,67,50,27,35,65,28,50,67,38,39,38,31,55,21,31,58,33,57,70,23,28,59,38,46,67,73,39,36,65,23,35,67,70,41,21,28,21,27,65,48,50,52,31,23,23,21,22,27,25,51,23,25,26,43,37,35,59,67,33,74,33,50,72,43,54,32,43,47,43,58,67,71,48,54,25,61,52,45,49,21,40,36,44,57,21,65,60,55,62,45,70,21,36,50,24,24,42,30,26,55,31,22,62,23,40,36,51,39,24,33,63,50,21,52,40,49,47,24,57,34,54,28,38,23,47,59,63,28,61,31,38,36,21,47,41,40,62,47,74,57,27,23,22,38,34,42,41,24,58,40,27,59,73,36,75,65,48,61,70,57,28,40,28,49,23,25,46,59,34,37,30,24,55,32,63,21,25,25,33,23,31,67,56,49,38,73,35,51,59,49,42,25,32,33,23,34,67,32,25,27,43,56,48,72,50,22,33,40,47,66,32,46,38,47,31,38,27,43,51,34,27,66,35,60,60,45,63,27,38,21,37,44,53,49,37,25,49,29,32,23,49,52,50,71,31,26,23,64,56,35,42,42,47,23,28,57,61,66,32,64,25,66,35,33,27,25,28,54,59,39,28,26,42
