,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100,x101,x102,x103,x104,x105,x106,x107,x108,x109,x110,x111,x112,x113,x114,x115,x116,x117,x118,x119,x120,x121,x122,x123,x124,x125,x126,x127,x128,x129,x130,x131,x132,x133,x134,x135,x136,x137,x138,x139,x140,x141,x142,x143,x144,x145,x146,x147,x148,x149,x150,x151,x152,x153,x154,x155,x156,x157,x158,x159,x160,x161,x162,x163,x164,x165,x166,x167,x168,x169,x170,x171,x172,x173,x174,x175,x176,x177,x178,x179,x180,x181,x182,x183,x184,x185,x186,x187,x188,x189,x190,x191,x192,x193,x194,x195,x196,x197,x198,x199,x200,x201,x202,x203,x204,x205,x206,x207,x208,x209,x210,x211,x212,x213,x214,x215,x216,x217,x218,x219,x220,x221,x222,x223,x224,x225,x226,x227,x228,x229,x230,x231,x232,x233,x234,x235,x236,x237,x238,x239,x240,x241,x242,x243,x244,x245,x246,x247,x248,x249,x250,x251,x252,x253,x254,x255,x256,x257,x258,x259,x260,x261,x262,x263,x264,x265,x266,x267,x268,x269,x270,x271,x272,x273,x274,x275,x276,x277,x278,x279,x280,x281,x282,x283,x284,x285,x286,x287,x288,x289,x290,x291,x292,x293,x294,x295,x296,x297,x298,x299
50,26,24,20,23,24,43,24,31,19,52,24,41,20,35,54,18,21,67,18,41,32,36,39,23,19,33,50,33,54,18,36,63,37,21,30,23,61,24,40,47,20,24,24,33,26,18,20,63,22,54,61,18,26,24,57,34,29,18,26,28,62,23,22,19,56,21,19,24,18,18,52,44,54,22,68,64,35,42,22,23,44,73,20,48,49,62,39,20,55,22,59,45,35,25,35,36,42,32,19,22,24,23,36,69,34,37,23,20,39,21,22,47,30,38,56,19,20,23,21,39,43,64,70,19,24,55,27,75,19,35,28,47,24,23,26,42,23,21,35,48,36,47,58,22,70,35,19,19,35,44,54,29,18,42,23,20,48,46,19,26,22,24,63,22,18,53,57,59,21,19,23,18,21,27,60,23,37,70,43,20,21,21,18,72,47,43,59,31,26,27,70,60,20,47,44,55,18,23,26,18,22,67,40,31,23,32,65,26,24,42,27,18,30,32,20,73,61,75,18,38,60,19,23,29,46,72,69,32,18,70,35,47,27,67,65,48,42,19,55,45,40,22,65,21,26,22,32,33,52,22,44,24,20,39,20,46,24,40,46,52,46,48,46,31,26,44,41,24,36,36,23,41,36,55,47,41,54,20,23,62,18,35,23,21,45,40,27,60,50,33,21,18,22,53,19,35,52,32,21,20
51,30,20,22,20,20,56,20,48,23,28,20,54,26,19,68,24,31,54,72,45,36,23,37,18,22,25,18,50,66,19,29,20,37,23,55,30,22,24,53,65,39,27,44,68,31,21,24,48,38,64,26,24,29,21,24,35,66,56,21,60,18,74,18,19,24,36,20,39,24,25,23,39,33,28,30,30,61,19,31,24,49,18,23,22,20,18,26,32,52,42,26,39,18,31,55,61,20,30,50,20,24,18,70,66,22,19,29,45,20,20,28,55,19,44,34,64,19,36,33,67,30,18,44,52,23,27,26,23,52,44,28,22,68,59,24,61,49,55,63,72,19,74,60,23,20,38,18,34,26,25,34,69,22,24,38,41,18,41,21,23,25,60,23,32,22,22,21,35,21,20,47,22,60,49,28,21,32,24,20,27,68,67,53,23,36,46,22,31,33,19,23,37,53,31,66,21,39,41,20,48,21,24,25,21,41,55,52,35,19,19,33,55,48,58,75,33,75,36,24,43,49,19,37,29,22,22,29,71,52,22,24,55,23,71,21,23,50,18,22,20,39,50,22,58,20,24,47,35,66,40,59,45,41,20,24,23,56,18,75,48,48,51,31,66,35,24,59,23,55,69,40,24,23,20,64,20,44,29,18,30,18,66,23,24,41,23,21,32,66,19,64,24,43,25,31,31,37,68,29,22
52,21,24,71,65,20,20,28,61,18,19,39,42,21,61,27,32,53,60,49,32,24,74,30,21,21,21,34,59,49,23,23,19,25,48,48,22,26,66,24,18,31,19,31,69,54,34,58,53,34,18,18,22,20,67,24,49,43,19,28,50,27,60,21,47,46,24,70,29,59,37,20,21,35,47,51,71,30,40,58,59,22,18,18,74,44,34,43,51,20,20,60,26,18,51,48,23,55,58,73,33,22,67,30,73,20,60,63,22,48,36,56,43,24,62,62,65,29,34,54,28,51,21,18,20,32,45,43,18,57,65,57,22,44,19,19,22,29,33,47,22,18,22,46,43,49,19,34,49,56,29,27,20,23,50,58,61,25,31,19,21,46,18,32,20,33,18,62,20,22,24,22,24,23,19,42,19,31,23,59,21,23,20,64,58,26,33,28,21,23,65,22,36,41,54,37,64,23,20,24,23,18,32,59,22,18,65,20,39,32,26,24,22,23,23,66,29,19,28,22,23,48,26,42,71,24,18,21,51,27,25,27,31,21,38,19,24,28,24,37,54,63,21,33,38,28,45,23,18,45,22,21,35,67,64,26,22,72,30,65,21,20,26,33,42,22,27,48,21,23,37,21,69,58,71,51,25,67,29,22,30,46,47,19,66,68,44,24,19,51,30,19,18,58,42,66,18,24,53,23,37
53,30,18,54,67,41,36,75,62,39,51,22,20,74,48,51,26,52,36,41,34,64,46,22,66,32,22,18,22,26,32,72,22,41,21,18,21,25,44,61,19,62,20,49,40,24,20,29,38,71,40,23,41,50,34,20,55,26,22,69,20,58,56,37,63,20,37,32,20,19,42,72,20,43,26,35,18,61,30,20,19,72,38,29,56,52,65,21,26,24,20,44,29,29,22,30,33,67,52,43,22,31,32,74,25,65,20,67,54,18,23,41,20,21,34,51,23,19,27,55,24,20,19,46,22,18,25,61,41,50,20,19,38,21,25,34,65,66,24,41,26,23,36,52,26,24,41,22,49,51,22,69,51,24,21,73,44,71,39,50,18,25,24,66,18,58,32,67,19,20,24,27,21,67,48,21,37,27,23,62,75,22,21,22,34,51,38,45,20,43,37,28,46,31,51,41,23,37,34,31,45,57,20,26,66,52,36,69,42,59,44,44,68,49,21,58,23,18,33,42,44,57,34,29,23,22,32,27,69,37,53,20,22,49,71,35,19,26,19,29,63,36,73,54,29,57,58,67,20,45,42,43,74,37,21,24,18,20,20,21,40,22,48,34,38,32,20,31,21,73,50,21,55,63,51,64,47,38,20,25,24,37,23,57,20,19,22,37,35,18,23,21,24,24,31,60,22,38,32,69,53
54,21,36,30,31,52,23,54,25,19,49,52,19,19,20,23,34,23,72,21,21,31,32,38,27,25,26,24,53,23,37,26,64,19,47,70,22,39,60,39,20,38,63,20,31,60,42,73,23,21,69,58,19,25,57,21,26,54,33,20,27,75,60,52,74,24,27,69,22,19,37,74,23,18,61,23,42,23,50,18,42,61,34,19,58,64,29,22,60,38,20,22,18,28,39,66,21,60,22,62,23,27,47,38,33,22,51,23,56,69,18,22,44,75,27,72,30,26,21,19,62,71,22,20,46,22,55,22,69,43,21,75,20,21,48,20,44,42,63,58,59,68,18,32,61,32,26,69,59,20,18,60,47,18,26,29,28,50,26,69,30,55,20,20,52,43,44,26,38,22,45,23,21,32,56,61,34,39,18,22,73,29,55,23,60,19,38,22,40,23,37,35,21,25,24,33,30,19,19,47,19,56,18,24,59,31,21,44,21,51,30,39,23,41,22,35,54,67,19,21,56,18,47,21,21,21,24,71,20,58,60,21,39,71,75,19,23,25,24,61,24,21,70,36,70,50,46,20,42,27,23,22,19,19,34,20,52,63,28,35,33,19,18,19,45,40,22,24,48,23,59,22,22,33,57,41,73,66,37,38,66,18,36,26,18,23,22,53,21,72,36,52,53,25,23,40,62,23,54,19,62
55,34,22,44,18,19,50,18,47,63,53,24,65,32,32,54,21,44,19,22,69,21,36,62,52,50,20,25,21,26,60,36,71,18,41,18,37,33,72,72,74,65,45,29,31,67,24,39,27,59,50,18,35,22,60,38,43,25,27,46,19,69,20,40,19,62,24,20,72,28,25,42,63,27,18,22,56,30,48,39,20,35,21,36,41,23,49,65,63,66,29,55,29,26,25,28,64,18,26,23,37,31,68,68,69,34,24,41,20,23,21,75,19,23,42,24,41,44,29,20,24,24,32,21,56,23,39,38,18,21,38,74,19,56,21,21,73,21,21,22,35,62,31,18,50,20,49,33,68,55,21,42,34,68,26,47,50,34,33,50,23,20,21,21,54,20,49,25,19,23,24,72,64,22,26,28,22,21,31,24,26,42,63,20,24,23,20,46,63,18,71,47,63,21,50,43,22,39,22,43,62,64,23,37,34,68,23,29,23,42,26,36,22,22,26,21,18,21,20,23,72,27,43,22,39,23,42,40,25,27,20,67,19,37,20,30,71,51,20,75,24,75,28,28,63,66,66,26,24,44,62,72,24,23,37,44,24,20,71,37,28,33,22,66,60,22,70,23,19,45,49,35,19,45,18,26,71,32,43,26,40,41,58,49,20,23,52,20,23,25,18,56,53,55,22,23,22,40,27,40,28
56,22,42,71,38,18,19,20,70,26,69,25,40,26,57,29,68,48,74,58,48,44,44,53,74,18,20,20,25,37,26,29,63,53,30,19,24,66,72,28,20,24,19,27,32,18,22,38,35,37,19,59,26,27,20,65,46,24,46,18,45,22,45,28,55,40,18,39,31,22,20,37,27,24,68,70,20,59,20,67,43,28,46,18,21,24,42,57,58,33,18,30,74,18,73,20,51,66,51,23,24,19,39,49,24,39,30,29,22,63,23,29,24,19,20,33,19,75,59,26,19,29,53,29,23,38,51,29,52,18,23,26,23,19,18,60,40,27,25,65,22,45,18,54,45,43,19,18,21,48,21,24,59,22,25,66,50,25,24,18,44,19,22,45,18,53,33,44,54,20,38,24,18,37,25,24,52,22,63,18,23,18,35,38,26,46,18,22,23,58,74,25,36,59,41,25,34,22,64,20,23,24,50,64,75,41,24,54,20,52,49,26,24,19,19,20,22,24,72,20,21,27,21,37,32,64,64,27,19,39,58,18,58,24,19,66,44,64,24,18,24,23,25,42,37,24,29,45,25,58,51,24,44,18,72,18,33,38,23,29,32,23,32,28,30,41,21,48,64,32,45,23,46,31,21,32,61,23,36,56,54,44,20,23,22,21,59,18,65,26,42,41,59,24,19,27,52,57,29,26,44
57,25,71,33,28,25,37,40,56,19,72,69,37,21,18,29,19,23,20,26,20,22,26,23,23,21,29,29,28,61,35,29,73,24,27,52,36,23,22,44,23,40,72,41,24,18,21,35,21,50,63,22,30,24,22,36,18,36,38,46,36,25,22,33,25,67,33,35,46,66,59,25,19,47,20,21,22,24,69,32,20,25,43,40,31,41,52,66,18,53,48,42,46,24,52,32,53,62,51,27,19,56,25,46,46,18,27,19,22,31,29,32,47,35,19,74,19,26,21,49,18,52,20,34,49,20,20,27,20,21,75,20,35,65,18,19,18,53,69,28,52,43,51,28,67,20,54,18,45,29,21,39,68,23,24,34,74,19,42,63,22,47,21,21,44,22,18,21,21,22,38,23,65,58,19,23,19,60,26,20,31,53,63,25,57,28,29,24,22,24,18,30,62,43,55,27,21,19,20,28,19,19,41,69,71,53,72,45,18,33,20,61,39,23,18,46,52,30,26,22,22,75,32,23,19,25,50,73,58,18,33,23,34,31,54,42,23,47,23,61,30,30,22,63,46,50,30,23,30,43,52,33,21,30,19,38,29,63,21,64,24,23,22,25,56,28,56,18,45,43,48,24,66,37,24,19,61,75,20,41,24,36,40,48,33,23,35,34,18,22,43,39,71,70,32,23,59,19,24,72,44
58,47,24,21,39,38,63,41,55,63,23,25,28,47,21,25,30,21,24,59,68,19,24,41,18,20,59,46,29,19,45,26,38,23,23,58,22,22,31,31,38,70,50,22,22,18,24,19,18,33,62,42,21,58,69,21,53,24,28,37,68,19,36,71,30,28,26,40,24,46,18,20,58,19,22,20,66,36,25,22,34,23,35,34,34,24,34,66,29,31,27,57,52,33,72,28,62,27,41,23,18,28,56,74,57,20,31,22,18,47,24,24,32,19,23,34,42,31,53,37,56,67,63,21,30,29,41,19,20,59,21,19,19,30,30,26,39,57,63,24,18,37,35,29,18,29,22,22,45,20,35,24,61,42,50,35,26,19,62,24,23,19,50,42,18,24,22,20,29,74,52,20,72,65,38,23,23,20,22,51,45,20,47,71,18,20,18,30,62,21,48,23,36,22,41,23,21,18,29,34,38,22,43,18,31,48,44,23,37,35,45,40,19,19,21,62,28,24,29,23,43,39,26,33,20,45,37,38,24,24,58,18,65,36,23,29,19,19,52,20,40,46,24,27,54,51,54,19,18,38,52,66,24,68,21,19,20,62,21,26,23,53,41,43,20,34,63,40,32,23,62,42,32,18,53,23,28,34,26,35,18,40,69,31,41,22,21,39,40,32,55,45,28,73,20,22,23,18,21,75,21
59,23,39,37,36,68,48,75,73,39,33,19,22,21,53,27,24,74,30,40,22,70,34,48,25,54,33,66,25,18,50,68,39,60,27,33,38,48,38,25,65,19,20,49,74,19,22,47,66,53,18,18,34,70,42,75,59,23,23,37,35,22,18,23,46,58,19,45,18,47,38,23,52,42,22,28,19,29,22,27,35,19,68,48,36,68,37,36,41,62,53,47,24,56,21,27,55,18,52,23,35,34,20,43,60,28,45,37,50,55,19,18,60,21,24,23,64,18,29,54,24,41,64,21,73,54,73,31,26,30,41,32,58,55,56,24,39,43,30,52,19,19,67,26,25,43,39,22,38,18,20,46,40,43,18,23,26,73,54,29,22,31,52,26,22,74,28,30,22,19,47,29,48,26,28,23,20,66,28,68,44,24,19,21,21,22,23,31,18,39,67,25,42,69,49,27,27,42,25,60,55,43,33,49,72,18,22,38,38,22,54,24,22,19,28,21,18,49,46,43,66,29,32,25,23,21,19,18,73,60,49,53,73,28,33,31,62,45,18,68,22,72,18,44,30,24,24,29,67,24,20,20,48,38,70,23,25,21,52,51,29,28,21,24,64,66,23,53,34,19,21,51,25,37,34,21,21,75,72,19,23,20,21,75,28,20,22,18,47,57,20,28,36,22,54,38,70,18,46,45,51
60,22,75,24,24,18,56,60,42,20,38,19,75,33,60,44,38,43,28,39,73,37,27,21,46,28,57,18,24,33,26,31,18,20,23,35,61,23,23,48,52,21,53,35,57,64,28,75,24,28,55,75,24,59,28,29,24,62,21,22,22,21,24,18,27,18,34,47,24,30,18,18,26,23,21,18,29,42,21,26,28,68,22,36,21,69,35,23,46,23,45,56,31,21,24,38,18,36,31,52,19,69,70,23,23,23,31,58,65,67,23,74,22,27,71,29,29,60,28,36,18,23,44,21,18,28,57,20,23,28,29,21,65,18,29,20,68,19,18,69,21,26,21,74,59,37,30,23,32,23,40,25,18,21,23,18,24,48,48,23,50,33,18,41,37,40,45,53,24,22,64,33,70,47,30,23,20,34,23,47,70,23,28,20,58,21,65,19,18,18,24,42,68,18,45,22,32,53,52,45,74,24,61,18,18,51,73,34,43,19,20,19,20,60,23,43,51,21,37,52,42,39,43,35,20,24,19,70,18,69,22,70,21,18,24,62,42,19,24,21,20,73,33,62,20,58,52,19,21,18,44,58,19,31,30,46,32,24,23,41,18,51,20,25,23,66,42,32,22,55,24,38,20,36,19,21,60,18,36,43,72,58,36,24,28,24,19,57,75,38,20,21,50,22,43,18,53,32,19,21,31
61,47,29,19,18,69,19,34,60,20,18,42,51,32,32,75,19,21,32,21,19,39,46,43,43,32,19,68,31,19,27,24,24,30,31,18,21,33,50,51,29,22,45,37,21,23,75,29,18,22,44,65,27,22,24,30,59,19,20,21,18,21,33,57,28,22,35,26,18,20,71,23,45,33,30,20,40,39,24,37,19,23,19,35,51,23,24,18,44,42,21,60,61,21,20,18,42,38,21,20,26,19,52,28,25,42,19,66,29,23,19,63,46,33,18,19,63,28,66,27,45,54,41,58,19,28,30,21,49,42,38,46,75,30,32,30,41,21,32,55,27,28,30,22,26,67,42,18,44,31,24,54,31,42,30,20,45,63,38,42,20,60,42,39,65,34,18,53,58,18,22,21,70,19,72,35,61,24,61,61,31,46,20,75,64,21,23,37,71,71,21,35,40,24,40,27,26,26,34,21,22,32,22,28,32,20,19,56,41,23,20,23,36,44,29,60,19,21,36,44,55,49,59,30,49,24,19,43,70,30,74,56,19,28,37,51,59,23,25,20,43,18,18,30,45,52,18,24,40,27,42,20,52,18,23,23,22,43,53,20,56,21,35,38,25,23,22,24,59,36,20,45,26,55,36,40,20,50,75,20,57,20,24,22,23,41,63,22,56,40,44,74,39,43,27,35,19,25,28,65,70
62,67,43,75,60,24,30,32,59,22,26,36,22,60,42,23,18,28,68,74,27,18,70,60,22,23,75,20,71,40,22,72,71,54,21,39,21,23,19,18,19,40,41,63,25,23,23,46,23,73,69,20,71,24,22,24,21,73,19,33,20,21,25,18,39,49,39,29,23,38,24,20,19,53,21,25,19,32,54,20,41,21,73,50,74,50,40,22,19,18,60,21,18,19,72,59,23,19,26,60,36,20,19,21,19,24,31,50,53,39,75,61,44,22,42,20,20,19,26,44,65,26,39,55,71,30,19,43,19,34,32,62,35,50,29,64,20,64,57,18,18,36,69,56,23,29,29,52,45,32,71,39,39,22,18,56,29,41,21,30,58,23,71,24,26,65,74,24,63,43,35,57,57,49,36,19,36,49,20,25,58,50,37,21,21,65,23,21,32,18,21,18,24,23,18,25,23,60,19,46,28,21,52,27,31,63,19,22,75,49,24,37,21,19,25,35,49,55,64,35,72,19,53,34,24,65,59,19,22,61,53,28,30,52,37,25,21,20,42,26,44,22,75,24,24,24,36,25,23,58,48,51,20,54,24,20,36,50,33,75,30,29,31,19,20,36,22,45,29,75,59,19,42,29,42,54,18,52,71,18,54,21,43,20,44,20,23,26,46,18,29,27,18,59,23,32,27,23,23,21,34
63,20,20,23,24,31,22,59,48,19,57,19,25,20,62,57,35,31,20,38,23,23,73,18,32,20,30,22,20,18,71,32,34,41,74,52,39,23,35,18,27,73,58,22,18,23,22,58,22,27,65,22,45,38,30,23,21,34,63,22,53,46,63,19,20,20,26,62,33,55,59,30,19,35,44,37,24,37,22,41,35,18,20,66,28,41,61,18,33,18,23,56,20,22,23,22,51,37,48,21,46,20,20,53,36,37,51,28,38,60,33,25,22,30,19,19,72,23,25,18,51,29,34,51,23,24,65,27,45,66,34,59,45,39,22,38,29,73,18,21,67,42,61,18,59,73,27,39,45,21,40,24,24,19,54,25,24,30,49,60,69,47,34,47,33,26,20,41,72,61,31,48,21,51,29,27,39,44,42,26,19,29,31,57,19,18,36,60,23,18,24,45,21,22,23,68,62,52,31,18,19,19,22,50,22,34,65,23,18,48,49,70,46,20,40,20,29,45,28,21,18,36,37,21,28,42,21,46,51,29,41,73,73,44,19,23,24,46,30,55,18,47,29,43,22,71,74,23,53,21,65,59,43,72,38,43,27,22,21,23,35,72,18,53,20,18,65,19,23,32,53,18,23,19,32,65,59,75,18,32,18,54,18,37,18,19,36,40,19,18,59,23,37,46,35,61,21,24,66,33,36
64,21,26,19,44,20,71,30,18,24,71,75,68,18,23,20,46,39,49,62,26,42,28,24,62,35,18,65,52,36,62,64,71,67,23,24,24,24,62,25,22,52,19,52,29,18,58,23,33,18,51,18,21,70,35,52,46,57,18,19,40,29,24,69,20,27,22,21,20,21,51,24,22,38,25,19,21,33,21,51,57,20,47,33,23,72,37,60,70,34,40,19,55,20,21,71,23,36,62,39,50,44,23,47,75,19,20,23,20,19,35,23,23,62,18,48,34,23,22,50,28,58,69,34,67,23,21,20,31,23,73,20,18,24,73,36,41,20,24,56,19,18,50,63,30,48,18,30,38,51,21,36,21,20,35,19,22,38,56,51,21,57,58,27,18,31,25,46,68,43,20,20,38,60,70,56,19,50,40,20,19,18,27,51,32,23,20,18,45,25,19,29,18,20,21,56,22,41,35,36,24,36,64,69,18,36,34,38,22,18,25,27,24,48,74,18,27,46,67,20,57,21,20,40,25,38,25,60,22,37,43,50,19,70,21,58,21,29,55,22,19,65,27,22,34,66,18,40,60,26,42,54,23,19,20,72,18,21,38,18,65,32,40,18,33,57,24,46,65,45,21,49,74,29,44,44,24,21,74,18,61,68,68,20,23,22,29,63,20,23,21,57,29,24,25,69,19,19,32,60,30
65,54,24,27,44,58,40,31,20,24,30,34,52,63,31,31,38,65,52,31,44,26,23,32,22,19,38,32,73,53,21,27,62,24,34,39,41,18,20,55,30,68,51,19,18,21,27,21,62,66,50,18,21,27,25,45,27,35,30,29,50,30,28,19,41,26,45,66,20,30,23,19,56,57,22,23,18,34,33,26,18,18,20,52,34,56,21,20,69,37,24,36,21,26,18,59,58,46,19,34,19,23,66,19,27,30,50,30,47,21,39,23,53,61,50,26,46,56,24,20,22,42,19,43,45,57,20,33,19,53,22,59,58,53,74,18,18,26,52,74,74,19,18,24,21,48,19,23,48,41,19,19,48,19,33,20,39,19,26,62,72,47,23,18,46,47,19,19,24,30,36,36,36,33,34,60,36,28,23,35,38,21,24,45,18,37,46,56,57,35,63,18,21,40,53,42,21,21,57,47,33,18,28,23,19,37,57,49,38,20,26,24,43,24,65,21,22,19,73,51,26,36,18,18,18,60,19,67,29,61,43,29,19,21,21,25,20,20,35,61,67,29,36,52,18,21,34,21,57,40,58,37,19,23,71,18,19,54,60,60,18,30,34,50,50,73,60,42,34,24,45,44,19,29,24,42,23,22,27,29,59,74,35,18,22,18,22,22,19,49,60,31,32,38,33,75,65,33,20,68,28
66,21,70,51,59,53,44,65,20,56,38,27,32,23,20,69,56,52,28,63,33,21,22,41,21,53,24,33,20,21,18,24,68,64,31,57,21,74,24,25,55,30,20,20,40,20,18,19,58,22,20,61,23,22,19,22,20,71,19,21,24,21,21,24,69,35,18,24,64,62,47,21,26,48,72,18,40,42,30,24,25,43,36,25,25,23,23,40,24,19,41,65,68,19,33,57,51,22,20,29,20,20,43,21,19,48,38,58,32,28,50,21,18,21,31,42,34,57,52,18,59,18,18,45,29,49,25,50,35,65,47,22,50,66,51,36,22,20,22,30,42,22,21,32,40,29,44,24,67,19,73,18,21,20,42,50,18,72,45,65,62,22,18,19,44,26,29,18,31,56,25,20,65,27,36,39,39,35,30,22,20,27,34,19,46,31,32,70,20,19,25,62,29,46,18,27,63,18,54,31,43,24,38,19,35,64,35,65,22,46,18,57,22,33,57,18,23,53,72,53,19,24,34,18,62,20,68,57,25,44,45,42,34,27,19,57,31,20,20,22,18,67,72,21,38,63,61,34,28,59,19,35,35,39,22,72,20,30,60,20,27,27,27,26,24,23,33,23,19,62,22,27,22,22,72,35,50,21,21,20,24,57,25,28,20,24,23,21,68,60,36,59,37,24,26,19,75,68,18,22,24
67,47,22,55,27,63,38,50,18,23,69,23,23,56,38,25,69,39,51,26,53,31,20,18,62,20,73,20,42,34,34,29,38,21,22,36,33,67,43,72,51,55,73,24,21,62,24,43,19,20,23,53,28,20,44,18,42,37,43,22,37,18,31,32,26,34,68,32,21,26,49,53,75,44,74,70,33,36,21,61,18,24,46,25,56,18,34,18,18,68,18,66,33,18,39,74,45,62,20,32,52,33,42,18,23,36,25,27,36,18,25,55,37,19,18,67,26,20,39,18,42,55,33,43,21,25,24,71,20,19,25,43,48,21,23,35,39,54,24,23,19,50,75,66,24,41,26,23,46,26,19,25,30,22,43,23,32,66,31,73,18,19,19,38,45,23,64,43,67,23,71,30,67,74,20,23,53,47,38,21,19,20,32,45,23,60,34,31,24,39,47,24,23,50,51,22,33,74,26,58,26,22,39,19,18,18,21,26,52,20,67,43,22,44,39,65,21,19,42,22,34,67,70,22,27,19,53,61,18,74,27,30,36,18,50,30,28,19,41,41,24,50,18,34,21,21,61,26,40,62,27,20,27,35,18,49,71,58,51,18,23,38,40,24,27,42,27,19,72,21,70,46,63,39,46,18,18,24,22,60,75,50,22,19,21,52,35,43,30,39,49,70,19,50,56,48,23,40,39,42,20
68,23,57,64,49,23,68,19,18,19,20,32,21,37,39,18,18,32,67,74,36,34,24,21,27,60,36,75,63,21,55,30,24,65,21,22,23,32,75,44,69,25,30,34,20,40,40,35,20,30,21,30,47,62,57,20,22,72,64,27,19,27,22,50,18,24,59,24,29,28,48,23,47,53,46,45,27,40,36,28,28,55,66,18,26,64,31,20,41,69,35,52,18,39,19,26,68,67,19,18,42,28,66,36,50,61,18,20,43,37,66,24,19,47,58,19,21,23,68,21,55,22,27,65,59,23,18,24,51,31,57,22,50,47,23,42,27,28,59,19,21,51,23,26,23,21,74,25,40,40,45,44,20,55,23,27,18,54,51,22,41,21,24,28,27,24,36,47,18,40,44,34,45,35,34,18,44,65,18,54,23,24,70,30,21,63,40,19,35,52,52,19,29,62,66,24,26,40,20,19,18,19,63,26,19,40,27,50,30,22,31,72,42,32,20,39,20,54,44,21,35,31,18,22,45,28,31,22,28,38,41,57,56,20,67,69,38,20,18,74,62,31,52,29,19,24,38,75,24,18,70,24,41,36,48,28,32,23,19,24,35,21,55,20,35,40,51,28,32,22,18,24,22,63,53,31,35,68,67,33,24,20,18,23,26,69,24,46,27,21,18,21,38,19,18,56,30,20,40,22,46
69,41,38,22,71,24,44,36,18,60,60,41,61,39,45,18,20,22,51,68,18,36,22,45,19,24,52,23,22,27,36,24,51,18,37,41,24,25,25,52,33,18,22,19,44,52,31,24,38,23,24,22,35,35,21,29,25,45,19,34,68,59,28,42,74,48,21,19,20,28,23,28,39,24,18,23,28,31,25,22,38,57,36,41,52,57,25,34,18,21,21,22,72,31,65,61,29,44,22,20,22,34,31,27,47,67,23,33,61,67,31,20,18,18,22,47,24,18,64,28,31,22,18,63,21,33,23,41,68,20,18,27,58,20,71,18,30,22,71,23,24,26,22,55,23,30,22,58,21,67,18,22,21,27,21,44,19,20,55,22,53,19,38,22,33,29,57,27,18,63,19,45,19,18,31,35,18,47,34,68,70,34,52,69,43,50,61,63,23,61,18,71,25,20,29,35,56,29,22,21,19,28,36,68,40,20,27,24,21,67,23,23,43,24,71,57,36,55,22,22,50,54,46,31,24,35,19,57,19,20,24,70,49,20,67,18,24,58,50,20,22,67,52,39,27,22,23,34,61,54,35,35,24,20,23,42,22,18,40,18,28,21,75,20,20,21,25,20,38,42,18,20,20,31,43,32,24,33,38,38,72,18,58,67,21,58,61,20,25,30,24,33,60,50,18,72,37,33,25,35,19
70,33,69,18,22,64,19,31,18,21,42,22,18,68,25,62,39,47,19,68,31,22,35,28,19,42,31,64,20,51,29,22,40,58,46,49,32,60,68,19,32,19,31,63,23,46,47,21,18,22,46,19,23,19,22,44,26,63,40,26,20,64,28,51,50,64,68,51,22,25,24,67,27,41,69,40,22,70,66,19,22,23,48,22,34,35,34,29,48,18,35,21,73,18,73,26,18,64,56,39,67,23,24,24,52,32,71,45,45,75,36,18,38,23,24,20,21,53,46,41,61,35,34,21,46,19,55,19,19,44,37,41,51,24,28,34,71,31,46,18,18,21,33,18,42,24,31,20,28,62,18,36,19,48,37,48,38,26,25,21,66,38,53,23,63,53,21,18,26,23,67,21,18,39,47,67,18,27,32,24,31,22,19,27,29,44,19,22,21,23,19,21,56,47,30,58,33,30,48,18,21,26,53,29,63,30,35,20,24,59,30,22,18,30,39,26,32,67,18,33,18,29,55,20,24,21,19,69,19,34,27,71,19,50,34,63,18,22,25,67,22,70,19,59,23,34,19,27,58,18,28,64,23,20,69,27,29,24,18,21,22,20,38,41,22,69,47,22,18,21,24,19,18,18,35,20,36,55,58,20,20,37,63,23,42,18,35,27,70,68,33,28,24,21,26,39,33,21,33,24,62
